Gene	Category	PRMT5_biased	DMSO_biased	PRMT5	DMSO	Z	P(-)	FDR(-)	P(+)	FDR(+)	P(replicates)	FDR(replicates)	P(sgRNAs)	FDR(sgRNAs)
POLR2A	Other	-1.69053527193377	-1.62194005226606	-1.72433164288367	-1.58658177269576	-1.3501661148224	0.0884813523766696	0.85100971766452	0.91151864762333	0.999999886627587	0.37618545199837	0.989521555239767	0.146553251031722	0.717842938139968
SPOP	Other	0.228122871596397	0.369727243891808	0.230963964514685	0.36791130876678	-1.34230233463312	0.0897489933817697	0.85100971766452	0.91025100661823	0.999999886627587	0.0418886823170873	0.793765424626525	0.0422474716165713	0.511763552592883
BARD1	Other	-0.896250189848817	-0.795849386739121	-0.913438342310543	-0.776564753472803	-1.34157962108534	0.0898661687439059	0.85100971766452	0.910133831256094	0.999999886627587	0.163927093479809	0.885134129299616	0.335283125808109	0.836908690869087
ELL	Other	-0.843920059436567	-0.746856488324533	-0.865593009868019	-0.729168161710973	-1.33718250702651	0.0905815352433612	0.85100971766452	0.909418464756639	0.999999886627587	0.276427959507613	0.964620626705594	0.320962999698897	0.833253116978364
INO80D	Other	-0.306417148829614	-0.166695620900955	-0.301939885363382	-0.166790863868641	-1.3246809541368	0.0926384963897491	0.857809334376035	0.907361503610251	0.999999886627587	0.153932316476223	0.885134129299616	0.102813546113109	0.676150262085032
LNX1	Other	0.156329002760443	0.295449825917336	0.159710745098127	0.294616924063343	-1.32230139207212	0.0930339047066982	0.857809334376035	0.906966095293302	0.999999886627587	0.0988381364158235	0.844646630198514	0.240196425724862	0.791340976202883
HDAC6	Other	-0.256181392641953	-0.114704062657637	-0.251378880040378	-0.116823382345136	-1.31886514122901	0.093607100888977	0.857809334376035	0.906392899111023	0.999999886627587	0.287632050075131	0.964620626705594	0.24092261641191	0.791340976202883
UBE2N	Other	-0.147957966085466	-0.00737658034543027	-0.143772968452002	-0.0099347112060733	-1.31183705530116	0.0947875596109775	0.861564972724169	0.905212440389022	0.999999886627587	0.346143921586867	0.989521555239767	0.142213818877415	0.717842938139968
EYA2	Other	0.017290510289887	0.148599261734124	0.0212251686783991	0.154390814450348	-1.30524627916783	0.0959045000814035	0.864687347508138	0.904095499918597	0.999999886627587	0.221801608741863	0.914359572128442	0.681330700154094	0.984134482150505
LEO1	Other	0.203045923114243	0.328516259106125	0.196714149179872	0.328400360622977	-1.29074961825352	0.0983952565493991	0.873250098509486	0.901604743450601	0.999999886627587	0.487704044510841	0.989625021370983	0.406892612338157	0.900218720096862
CECR2	Other	-0.0646401544963299	0.074331221832086	-0.0605948725786728	0.0710789104616328	-1.29062783498975	0.0984163796173482	0.873250098509486	0.901583620382652	0.999999886627587	0.0471643704000213	0.793765424626525	0.498206663242353	0.968184929791462
NAT9	Other	0.0265338662448068	0.163866426379563	0.0302206819710218	0.16089738976485	-1.28085770766984	0.100121825046126	0.87895454231819	0.899878174953874	0.999999886627587	0.146995528271252	0.885134129299616	0.231065906232842	0.791340976202883
KAT6A	Other	0.412152659152968	0.578491486113963	0.430680262595501	0.560777480644415	-1.27517941146462	0.101122873417497	0.87895454231819	0.898877126582503	0.999999886627587	0.48784951010913	0.989625021370983	0.0748020687578597	0.60870883006668
PRDM11	Other	-0.0854585957855111	0.0512920582232962	-0.0844765079012901	0.0448915720842818	-1.26803474335877	0.102392771768221	0.87895454231819	0.897607228231779	0.999999886627587	0.22104700397118	0.914359572128442	0.225557484192069	0.791340976202883
RAC1	Other	-0.0555964526204817	0.0790946770320089	-0.0545181129194984	0.0745670709103771	-1.2652627043685	0.102888585636852	0.87895454231819	0.897111414363148	0.999999886627587	0.165859972113821	0.885134129299616	0.315002922474716	0.830856144437973
CHD4	Essential	-1.48380966493838	-1.44354333281116	-1.53259145669592	-1.4035641292519	-1.26469578200428	0.102990201291309	0.87895454231819	0.897009798708691	0.999999886627587	0.357438523822017	0.989521555239767	0.438189659753095	0.926079469950776
AURKB	Other	-2.19856257109638	-2.18233537762729	-2.24728749314298	-2.12079618269453	-1.23984589327244	0.107516199876894	0.90337771965152	0.892483800123106	0.999999886627587	0.219198245048517	0.914359572128442	0.12041924228201	0.701191212871287
APC	Other	0.138932666252618	0.264305712442022	0.142972095490317	0.268553606934143	-1.23093096720034	0.109174342180016	0.90337771965152	0.890825657819984	0.999999886627587	0.353603379592529	0.989521555239767	0.452368090118493	0.934955744203305
PSIP1	Other	0.217348981535772	0.343574753895967	0.217978107683129	0.343412179626368	-1.22948623903382	0.109444777071027	0.90337771965152	0.890555222928973	0.999999886627587	0.19492886799842	0.914359572128442	0.326683965355391	0.836745919489908
HIST1H1E	Other	-0.406490364820529	-0.305169383598832	-0.423157793884811	-0.29791765521004	-1.22758592836901	0.109801223424907	0.90337771965152	0.890198776575093	0.999999886627587	0.468601075308075	0.989625021370983	0.162485166226819	0.73478936128907
KDM2A	Other	-0.560093528549054	-0.447008754844783	-0.570043580867363	-0.44549733912481	-1.22078658057795	0.111083418009438	0.90337771965152	0.888916581990562	0.999999886627587	0.138557452265046	0.885134129299616	0.212078676561753	0.782521321439075
NOTCH3	Other	-0.320503977041739	-0.196948585079928	-0.320892795977292	-0.197305230932267	-1.21139271243553	0.112872465525875	0.90337771965152	0.887127534474125	0.999999886627587	0.157428658106987	0.885134129299616	0.371583804176482	0.873555242553544
EZH2	Other	0.232102934801279	0.345933607434547	0.223437827206041	0.34657383715302	-1.20696802050236	0.113722229981315	0.90337771965152	0.886277770018685	0.999999886627587	0.390980813559362	0.989521555239767	0.16450433057617	0.73478936128907
SP140L	Other	0.233017024498669	0.351558070400762	0.228281133301603	0.350173068898897	-1.19477760174028	0.116086966827761	0.90337771965152	0.883913033172239	0.999999886627587	0.102451137942577	0.844646630198514	0.408123594112542	0.900218720096862
PSMA2	Essential	-1.86602736848139	-1.82613365514325	-1.90725370859147	-1.78550037516282	-1.19341946870147	0.116352567012634	0.90337771965152	0.883647432987366	0.999999886627587	0.484710852321677	0.989625021370983	0.456176163233497	0.934955744203305
AIRE	Other	-0.131316722156495	-0.00788309150648698	-0.132880511732388	-0.0115363702978512	-1.18940988377301	0.117139206680488	0.90337771965152	0.882860793319512	0.999999886627587	0.212776754286966	0.914359572128442	0.040077755539418	0.511763552592883
SETMAR	Other	-0.0439097733037655	0.081426613036486	-0.0423775636559616	0.078840728533888	-1.18817671391141	0.117381897915073	0.90337771965152	0.882618102084927	0.999999886627587	0.487373233456397	0.989625021370983	0.350435714412228	0.851711149375807
HIST1H4E	Other	-0.0721706225926918	0.053938364835337	-0.0717008306537244	0.0494602980349619	-1.18761658097621	0.117492251143607	0.90337771965152	0.882507748856393	0.999999886627587	0.370880968084638	0.989521555239767	0.47289626100356	0.95089571906831
NOTCH1	Other	-0.147273160173851	-0.025911897846278	-0.145899896548097	-0.0254032185396925	-1.18110577071682	0.11878035388537	0.90337771965152	0.88121964611463	0.999999886627587	0.421156648673368	0.989521555239767	0.505229458545139	0.968184929791462
FBXO9	Other	0.0401628247210662	0.159866115231136	0.0419251893655114	0.162013679560127	-1.17710602553687	0.119576595201221	0.90337771965152	0.880423404798779	0.999999886627587	0.203973394677806	0.914359572128442	0.219570839015923	0.791340976202883
E2F6	Other	-0.0100583187310971	0.111386642021139	-0.00615897626852384	0.113100567561122	-1.16898335720692	0.121205168392661	0.90337771965152	0.878794831607339	0.999999886627587	0.232016706915264	0.926409565468802	0.0353752280415877	0.494368811881188
CDC20	Other	-1.72346981920826	-1.68035421696652	-1.75875214352605	-1.64000626405156	-1.16395006993272	0.122222123378975	0.90337771965152	0.877777876621025	0.999999886627587	0.367672652319239	0.989521555239767	0.230702810889318	0.791340976202883
CTBP2	Other	-0.0520036604188218	0.0756006226584339	-0.0453730611700172	0.0729566319302969	-1.15987194856833	0.123050472595122	0.90337771965152	0.876949527404878	0.999999886627587	0.21881445860078	0.914359572128442	0.546454064011052	0.971058107221159
USP14	Other	-0.241604252502632	-0.126088307288854	-0.2433779097616	-0.125256351918606	-1.15783247564895	0.123466203830256	0.90337771965152	0.876533796169744	0.999999886627587	0.283800824341715	0.964620626705594	0.151503746081227	0.72077101327154
ERCC2	Other	-0.404765929088778	-0.291538372797868	-0.408367840901	-0.291109916404212	-1.14936991700059	0.125201739592445	0.90337771965152	0.874798260407555	0.999999886627587	0.061671012968247	0.793765424626525	0.377402185656848	0.875385152623146
SF3B2	Essential	-0.891222775023159	-0.829732872191669	-0.926084652982053	-0.808880858855112	-1.14883950507115	0.125311083122941	0.90337771965152	0.874688916877059	0.999999886627587	0.263410496968194	0.964620626705594	0.530424732992083	0.970145320983711
RNF34	Other	0.134277200704998	0.250049648074365	0.132933963239202	0.249749794478099	-1.1450379396176	0.126096720758524	0.90337771965152	0.873903279241476	0.999999886627587	0.0535064621200168	0.793765424626525	0.387515719371579	0.887765490258703
HDGFL1	Nonessential	-0.108956033917675	0.00796605148955017	-0.111220293232807	0.00556445108423887	-1.14473332551196	0.126159821067131	0.90337771965152	0.873840178932869	0.999999886627587	0.327864899968903	0.989521555239767	0.255667829752564	0.796878437843784
METTL8	Other	0.161986819177504	0.282440205613947	0.169415044424562	0.285855575852909	-1.14136045695502	0.126859976515468	0.90337771965152	0.873140023484531	0.999999886627587	0.454147553135352	0.989625021370983	0.341234347048301	0.838461538461538
HMGN1	Other	-0.216065702904981	-0.0988208977387571	-0.216289886971707	-0.101149816470995	-1.12861751816234	0.129529608725206	0.90337771965152	0.870470391274794	0.999999886627587	0.42468164298442	0.989521555239767	0.17533519899396	0.751052691476044
CYLD	Other	-0.00119481024682846	0.119307891077339	0.00338946548370144	0.118396456059716	-1.12731349641212	0.129804979046658	0.90337771965152	0.870195020953342	0.999999886627587	0.0714916868618095	0.800343500630266	0.217117731451142	0.790676298900248
CAMKMT	Other	-0.00496327417894466	0.114182959013138	-0.000440768345277232	0.113972334852317	-1.12149412087215	0.13103879631988	0.90337771965152	0.86896120368012	0.999999886627587	0.0240129637353798	0.793765424626525	0.457442568943835	0.934955744203305
KDM4B	Other	0.0309523470924929	0.148728417261892	0.0326296247788769	0.146627016904551	-1.11742065689308	0.131907253460779	0.90337771965152	0.868092746539221	0.999999886627587	0.314289067117334	0.983715120664115	0.225353796560336	0.791340976202883
AKT1	Other	0.0269867862074652	0.137072486294178	0.027651506499833	0.141380168240067	-1.1147874252591	0.132470763163249	0.90337771965152	0.867529236836751	0.999999886627587	0.401160026613295	0.989521555239767	0.510985848137587	0.968184929791462
KANSL1	Other	-0.590023236310407	-0.496169302561632	-0.599879210608257	-0.486851084626082	-1.10792302503197	0.133947530369838	0.90337771965152	0.866052469630162	0.999999886627587	0.10576382992647	0.844646630198514	0.292544147080182	0.83033303330333
EHMT1	Other	0.276812359974874	0.395148025565793	0.276422584501518	0.389331277562741	-1.10675272735583	0.134200425858011	0.90337771965152	0.865799574141989	0.999999886627587	0.276622214070286	0.964620626705594	0.571543066650136	0.971058107221159
FUBP1	Other	-0.69953876936101	-0.620366822047299	-0.717273332658266	-0.604672681200833	-1.1037342934919	0.134854207444453	0.90337771965152	0.865145792555547	0.999999886627587	0.44126031390363	0.989521555239767	0.465501514373262	0.942809226574831
BRMS1L	Other	0.0534041173003708	0.15995191038703	0.0558760223449406	0.168080076571132	-1.09984812195405	0.135699150673214	0.90337771965152	0.864300849326786	0.999999886627587	0.516591944875913	0.989625021370983	0.0227997307780868	0.445117787640833
PARP16	Other	-0.201943459433624	-0.0910603017216983	-0.205533086489223	-0.093462272641662	-1.09854252795002	0.135983828950807	0.90337771965152	0.864016171049193	0.999999886627587	0.149906978527616	0.885134129299616	0.232146336279424	0.791340976202883
ZCWPW2	Other	0.311411810562713	0.454169246590159	0.332412302238341	0.444387251897683	-1.09760317525058	0.13618890287113	0.90337771965152	0.86381109712887	0.999999886627587	0.521206739727106	0.989625021370983	0.124563842788572	0.701779376050813
PHF5A	Essential	-1.80348669867347	-1.7822592274486	-1.85635551749431	-1.74438132655579	-1.09759574070736	0.136190526780323	0.90337771965152	0.863809473219677	0.999999886627587	0.349042516342189	0.989521555239767	0.204267698684001	0.776413715197023
COL2A1	Other	-0.135824538752423	-0.0166463093860465	-0.132536003477159	-0.0211939454454348	-1.0914016054058	0.137548103159498	0.90337771965152	0.862451896840502	0.999999886627587	0.0694890229831662	0.793765424626525	0.321972581873572	0.833253116978364
BUB1	Other	-0.386216212933014	-0.288475750555398	-0.3944540376641	-0.283246647722125	-1.09008202156554	0.137838507526889	0.90337771965152	0.862161492473111	0.999999886627587	0.611539221117785	0.989625021370983	0.241648807098957	0.791340976202883
GFI1B	Other	-0.0674707264563629	0.0478108121442391	-0.066963663747857	0.0442436558652339	-1.09008133242783	0.137838659296484	0.90337771965152	0.862161340703516	0.999999886627587	0.290838815896847	0.964859929295771	0.651875697408739	0.984134482150505
RPL13A	Essential	-1.30382394206755	-1.2745653319388	-1.33743544199201	-1.22722368645269	-1.08032601276647	0.139998514984335	0.90337771965152	0.860001485015665	0.999999886627587	0.609145321967194	0.989625021370983	0.18468711808569	0.759118375072801
NCOA2	Other	0.161624194049997	0.274609207073741	0.160821965032869	0.270892065145185	-1.07893796150121	0.140307692297481	0.90337771965152	0.859692307702518	0.999999886627587	0.120590025567999	0.8731408504228	0.457194601392161	0.934955744203305
GATAD2A	Other	-0.639002723389189	-0.557985282214435	-0.66505754651093	-0.555229523386448	-1.07656590081601	0.1408371224456	0.90337771965152	0.8591628775544	0.999999886627587	0.603128606272076	0.989625021370983	0.428129261942294	0.916539368222537
KDM5C	Other	0.326731946315213	0.445147837841318	0.32794518715242	0.437616235553093	-1.0750277390343	0.141181154700639	0.90337771965152	0.858818845299361	0.999999886627587	0.332843201379814	0.989521555239767	0.23288138295046	0.791340976202883
RPL18A	Essential	-1.32218586373036	-1.30895810965171	-1.37219624473379	-1.26384263626104	-1.06211842664524	0.144090962924591	0.90337771965152	0.855909037075409	0.999999886627587	0.151130573163882	0.885134129299616	0.315605129385926	0.830856144437973
JAK3	Other	-0.249683015336923	-0.130226189750339	-0.24108550344643	-0.133110058869667	-1.05841287942139	0.144933625099268	0.90337771965152	0.855066374900732	0.999999886627587	0.447606350164843	0.989521555239767	0.242073894330399	0.791340976202883
STK17B	Other	0.165202442494013	0.270925608576074	0.166709255201214	0.274612960239219	-1.05770991900792	0.145093855868912	0.90337771965152	0.854906144131088	0.999999886627587	0.200900039261816	0.914359572128442	0.313116597885191	0.830856144437973
YWHAZ	Other	-0.0410139523833255	0.0711722886554469	-0.0387631667468167	0.0681774409152726	-1.04827273358243	0.147256484164462	0.90337771965152	0.852743515835538	0.999999886627587	0.364375239003419	0.989521555239767	0.280376025080147	0.816303114686469
PRMT3	Other	-0.0024579780974173	0.0994412689204265	-0.000850577394503828	0.105957713586532	-1.04697619069361	0.147555279741785	0.90337771965152	0.852444720258215	0.999999886627587	0.446848024722385	0.989521555239767	0.688725446784392	0.984134482150505
TET3	Other	-0.0750412401171519	0.0401633225426454	-0.0686905236267643	0.037897577603691	-1.04481859837015	0.148053408711574	0.90337771965152	0.851946591288426	0.999999886627587	0.179088745438035	0.910766796825245	0.34266016047043	0.840118551328817
PSMB2	Essential	-1.70110215279269	-1.66987026442702	-1.74253765769734	-1.6359841176498	-1.04447994072259	0.148131697556494	0.90337771965152	0.851868302443506	0.999999886627587	0.440039225955329	0.989521555239767	0.0110389840415169	0.308539603960396
